Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	14	8617	9616	999			0,44637	0,23756	5,49077
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	15	9836	10176	340			0,49344	0,27698	5,5289
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	16	10216	10815	600			0,4429	0,18685	5,4882
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	17	11035	11435	400			0,46096	0,16878	5,47488
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	18	11475	11655	180			0,5292	0,17881	5,53709
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	19	11875	12175	300			0,52287	0,16975	5,56513
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	20	12394	12714	320			0,51328	0,18514	5,58999
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	21	12794	12894	100			0,52688	0,45092	4,88775
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	22	12934	13294	360			0,5066	0,19352	5,54585
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	23	13554	14173	620			0,50737	0,20858	5,67676
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	24	14433	15033	600			0,50137	0,19254	5,62062
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	25	15233	15493	260			0,53009	0,20095	5,46603
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	26	15513	15652	140			0,47499	0,14823	5,60677
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	27	15912	16392	480			0,44416	0,16331	5,47449
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	28	16412	16692	280			0,46878	0,17562	5,56883
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	29	16712	17052	340			0,41485	0,27124	5,62907
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	30	18371	18751	380			0,36298	0,13357	4,82675
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	31	18811	19390	580			0,39498	0,12339	4,09211
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	32	19450	19530	80			0,24956	0,03246	3,70608
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	33	19550	20470	919			0,32653	0,12428	3,72757
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	34	21109	21209	100			0,86715	0,26925	3,97746
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	35	21269	21389	120			0,66355	0,28472	4,19116
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	36	21569	21789	220			0,29801	0,1558	4,43931
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	37	21829	22009	180			0,22511	0,29245	4,47253
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	38	22149	22308	160			0,35659	0,26338	4,51183
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	39	22508	22668	160			0,44496	0,24036	4,66576
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	40	22828	23868	1039			0,51523	0,13488	4,90262
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	41	24007	24327	320			0,57246	0,12415	4,69216
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	42	24467	24887	420			0,54411	0,09304	4,84585
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	43	25007	25227	220			0,35602	0,22982	4,68947
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	44	25367	25666	300			0,45103	0,23654	4,61355
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	45	25826	25966	140			0,27939	0,19561	4,52909
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	46	26066	26186	120			0,29859	0,10161	4,27917
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	47	26226	26466	240			0,2377	0,13209	4,06939
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	48	26626	26826	200			0,38189	0,24161	3,71969
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	49	26886	26966	80			0,30691	0,13136	3,84975
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	50	27166	27265	100			0,39662	0,06851	3,71881
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	51	27345	27485	140			0,30411	0,05686	3,53032
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	52	27805	28045	240			0,50165	0,39764	3,3417
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	53	28085	28205	120			0,41299	0,22774	3,58955
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	54	28325	28445	120			0,429	0,24691	3,71305
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	55	28485	28645	160			0,49604	0,24663	3,88579
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	56	28685	28924	240			0,41456	0,14388	3,78336
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	57	28964	29284	320			0,41972	0,30786	3,53196
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	58	29324	29584	260			0,39713	0,20695	3,75594
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	59	29624	29884	260			0,42319	0,31911	3,70486
Recording087	ProVisioNET_study_212_04	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	60	29944	30000	57			0,58414	0,26822	3,85529
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	828	828	Carl(a),Disruptive_Person	1	0,57494	0,18428	3,90319
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	2	888	1648	760	Carl(a),Disruptive_Person	1	0,56773	0,16715	4,02686
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	1688	1928	240	Carl(a),Disruptive_Person	1	0,52694	0,33982	3,88179
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	4	2028	2228	200	Carl(a),Disruptive_Person	1	0,50415	0,47465	3,92214
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	5	2248	2407	160	Carl(a),Disruptive_Person	1	0,50702	0,44912	3,98502
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	6	2547	2687	140	Classroom_Others,Disruptive_Person	1	0,52452	0,23406	4,21811
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	7	2747	3147	400	Classroom_Others	1	0,48901	0,51226	4,23739
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	8	3267	3427	160	Classroom_Others	1	0,38254	0,15333	4,4801
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	9	3447	3807	360	Material_Students	1	0,37217	0,31613	4,45601
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	10	4006	4406	400	Anna	1	0,36447	0,10856	4,49939
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	11	4506	4706	200	Classroom_Others	1	0,635	0,14986	4,46605
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	12	4726	4824	98	Bianca	1	0,51188	0,22491	4,436
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	1	0	828	828	Carl(a),Disruptive_Person	1	0,57494	0,18428	3,90319
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	2	888	1648	760	Carl(a),Disruptive_Person	1	0,56773	0,16715	4,02686
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	3	1688	1928	240	Carl(a),Disruptive_Person	1	0,52694	0,33982	3,88179
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	4	2028	2228	200	Carl(a),Disruptive_Person	1	0,50415	0,47465	3,92214
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	5	2248	2407	160	Carl(a),Disruptive_Person	1	0,50702	0,44912	3,98502
