Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	24	10958	11118	160			0,4681	0,4092	2,93139
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	25	11278	11737	460			0,47818	0,40024	2,8818
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	26	11757	12077	320			0,52176	0,39244	2,79828
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	27	12197	12317	120			0,51605	0,37751	2,95604
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	28	12337	12557	220			0,49363	0,41986	3,05187
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	29	12577	12657	80			0,47662	0,48529	2,92531
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	30	12677	13037	360			0,46535	0,30698	2,87857
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	1	144	564	420		0	0,59495	0,39478	2,53367
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	2	604	704	100		0	0,54768	0,41601	2,58922
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	3	724	804	80		0	0,48354	0,4084	2,66946
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	884	1064	180		0	0,35819	0,43328	2,86459
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	5	1283	1363	80		0	0,39813	0,44757	3,02887
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	1443	2283	840		0	0,46529	0,359	2,8192
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	7	2463	2543	80		0	0,45824	0,54828	2,89704
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	8	2603	2683	80		0	0,4588	0,46455	2,88484
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	2783	3022	240		0	0,41657	0,30266	2,79745
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	10	3142	3362	220		0	0,41937	0,38105	2,76531
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	3382	3482	100		0	0,40711	0,41569	2,82599
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	12	3502	3622	120		0	0,44255	0,26981	2,7492
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	13	3642	3782	140		0	0,46447	0,2272	2,83056
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	3822	3962	140		0	0,46259	0,21937	2,86214
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	15	4062	4781	720		0	0,46246	0,24607	2,89199
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	16	5141	6021	879		0	0,45416	0,26603	2,70712
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	17	6061	6720	660		0	0,38558	0,23025	2,68411
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	18	6900	8459	1559		0	0,4557	0,3324	2,77137
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	19	8479	9259	780		0	0,50232	0,35735	2,81151
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	20	9279	9539	260		0	0,44702	0,35091	2,83434
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	21	9579	9958	380		0	0,45207	0,37547	2,86041
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	22	10158	10478	320		0	0,46323	0,37396	2,93605
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	23	10498	10938	440		0	0,42405	0,32816	2,89261
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	24	10958	11118	160		0	0,4681	0,4092	2,93139
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	25	11278	11737	460		0	0,47818	0,40024	2,8818
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	26	11757	12077	320		0	0,52176	0,39244	2,79828
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	27	12197	12317	120		0	0,51605	0,37751	2,95604
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	28	12337	12557	220		0	0,49363	0,41986	3,05187
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	29	12577	12657	80		0	0,47662	0,48529	2,92531
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	30	12677	13037	360		0	0,46535	0,30698	2,87857
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	31	13976	14096	120		0	0,24815	0,2528	2,74823
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	32	14616	14975	360		0	0,62359	0,27007	2,77701
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	33	14995	15295	300		0	0,53719	0,3229	2,82757
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	34	15615	15915	300		0	0,46432	0,28847	3,04688
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	35	16075	16674	600		0	0,49825	0,69286	3,12846
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	36	17674	17794	120	Bianca	1	0,21654	0,33931	3,11404
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	37	17934	18294	360	Bianca	1	0,08587	0,30747	2,98577
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	38	18314	18493	180	Classroom_Others	1	0,19406	0,34332	3,07624
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	39	18513	18633	120	Bianca	1	0,20462	0,35979	2,89696
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	40	18673	18893	220	Carl(a)	1	0,38418	0,34823	2,75951
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	41	18933	19333	400	Bianca	1	0,42517	0,38175	2,70669
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	42	19353	19593	240	Bianca	1	0,55837	0,28471	2,67546
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	43	19633	19913	280	Anna	0,85717	0,50924	0,29582	2,66978
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	44	22851	22971	120	Classroom_Others	1	0,43235	0,51057	2,86875
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	45	23111	23471	360	Classroom_Others	1	0,39451	0,52739	2,92471
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	46	23950	24130	180	Classroom_Others	1	0,54057	0,35517	2,52866
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	47	24150	24490	340	Carl(a)	1	0,57414	0,33328	2,53479
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	48	24790	24870	80	Nametag_Bianca	1	0,4165	0,63737	2,72262
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	49	24930	25110	180	Nametag_Bianca	1	0,41815	0,67449	2,6937
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	50	25809	25929	120	Nametag_Anna	1	0,40849	0,5033	2,98709
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	51	26149	26249	100	Nametag_Bianca	1	0,46184	0,55324	2,95027
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	52	26509	27168	660	Nametag_Carl(a)	1	0,41561	0,58701	2,6706
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	53	27508	27688	180	Nametag_Carl(a)	1	0,5579	0,42904	3,0165
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	54	28008	28088	80	Nametag_Bianca	1	0,48839	0,67766	2,6457
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	55	28248	28907	660	Bianca	1	0,47536	0,4333	2,96025
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	56	28967	29107	140	Bianca	1	0,46393	0,44167	2,98394
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	57	29227	29307	80	Classroom_Others	1	0,44473	0,57645	3,11918
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	58	29327	30000	673	Classroom_Others	1	0,50026	0,54318	3,11641
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	1	23	163	140			0,68394	0,36945	3,18099
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	2	203	703	500			0,51019	0,40964	3,01081
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	3	783	1063	280			0,47633	0,44201	3,02582
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	1103	1363	260			0,4913	0,65403	3,13546
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	1403	2322	919			0,43925	0,46254	3,05088
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	2502	2882	380			0,52814	0,37108	3,0835
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	7	2922	3322	400			0,38787	0,22855	2,82926
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	8	3342	3441	100			0,3584	0,14833	2,86109
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	9	3721	4281	560			0,46359	0,46556	3,05983
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	10	4321	5480	1159			0,4691	0,46088	3,00959
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	11	5520	5640	120			0,43502	0,48888	3,04485
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	12	5800	6200	400			0,4362	0,37185	3,17813
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	13	6260	6400	140			0,37227	0,06697	2,98214
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	14	6420	6600	180			0,42948	0,09995	2,87745
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	15	6660	6859	200			0,42173	0,08268	3,13465
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	16	6979	7539	560			0,54673	0,36588	3,14135
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	17	7559	8518	959			0,53736	0,38679	2,94541
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	1	23	163	140			0,68394	0,36945	3,18099
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	2	203	703	500			0,51019	0,40964	3,01081
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	783	1063	280			0,47633	0,44201	3,02582
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	1103	1363	260			0,4913	0,65403	3,13546
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	1403	2322	919			0,43925	0,46254	3,05088
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	2502	2882	380			0,52814	0,37108	3,0835
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	2922	3322	400			0,38787	0,22855	2,82926
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	3342	3441	100			0,3584	0,14833	2,86109
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	3721	4281	560			0,46359	0,46556	3,05983
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	4321	5480	1159			0,4691	0,46088	3,00959
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	11	5520	5640	120			0,43502	0,48888	3,04485
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	5800	6200	400			0,4362	0,37185	3,17813
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	13	6260	6400	140			0,37227	0,06697	2,98214
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	14	6420	6600	180			0,42948	0,09995	2,87745
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	15	6660	6859	200			0,42173	0,08268	3,13465
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	16	6979	7539	560			0,54673	0,36588	3,14135
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	17	7559	8518	959			0,53736	0,38679	2,94541
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	18	8798	8998	200			0,54892	0,52748	3,11525
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	19	9018	9178	160			0,53238	0,61382	2,8777
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	20	9218	9318	100			0,49548	0,52858	2,71355
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	21	9458	9918	460			0,51544	0,54835	2,86053
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	22	10177	10557	380			0,59225	0,46481	2,78456
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	23	10637	10757	120			0,5622	0,436	3,49933
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	24	10777	11477	700			0,56979	0,46117	2,74271
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	25	11597	11696	100			0,57527	0,47804	2,68714
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	26	11716	11816	100			0,57301	0,44164	2,84299
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	27	11876	12136	260			0,58583	0,43518	2,8507
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	28	12276	12556	280			0,60506	0,49615	2,79298
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	29	12576	13415	840			0,60901	0,42198	2,63061
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	30	13455	13535	80			0,66594	0,61232	2,68171
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	31	13555	13635	80			0,61712	0,59694	2,71372
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	32	13895	13975	80			0,6675	0,35962	2,82719
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	33	13995	14215	220			0,64695	0,46128	2,83723
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	34	14335	14775	440			0,6381	0,52832	2,81636
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	35	14875	15074	200			0,67965	0,57561	2,83183
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	36	15194	15454	260			0,68444	0,45428	2,84803
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	37	15954	16913	959			0,33954	0,38307	2,84171
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	38	16993	17113	120			0,57202	0,39407	3,08022
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	39	17213	17453	240			0,59145	0,27914	3,16254
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	40	17493	17833	340			0,46023	0,27389	3,06195
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	41	18293	18452	160			0,55791	0,03918	2,91
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	42	18552	18632	80			0,50657	0,08591	2,79559
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	43	18652	18852	200			0,49837	0,20989	2,77399
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	44	18892	19112	220			0,51742	0,11515	3,01614
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	45	19192	19312	120			0,51597	0,10239	3,09356
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	46	19572	19652	80			0,83955	0,514	3,32821
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	47	19672	19752	80			0,79538	0,51466	3,08318
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	48	19772	19992	220			0,73544	0,46181	2,88707
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	49	20052	20271	220			0,77737	0,44169	2,72139
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	50	20471	20831	360			0,74593	0,44469	2,7856
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	51	20851	21171	320			0,7646	0,37027	2,73333
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	52	21191	21431	240			0,7141	0,34809	2,57955
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	53	21651	22030	380			0,73525	0,36138	2,76283
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	54	22150	22470	320			0,71192	0,41808	2,76316
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	55	22610	23230	620			0,72533	0,41826	2,84326
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	56	23410	23549	140			0,32199	0,7456	2,78976
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	57	24069	24189	120			0,07357	0,41137	3,16964
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	58	24489	24649	160			0,06993	0,40136	2,76627
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	59	24669	24769	100			0,15155	0,37181	2,74704
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	60	24909	25029	120			0,27052	0,45702	2,57925
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	61	25348	25468	120			0,33063	0,5281	2,88346
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	62	25708	26188	480			0,3716	0,41903	2,82006
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	63	26208	26368	160			0,33563	0,43893	2,73962
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	64	26468	26588	120			0,33191	0,46571	2,67883
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	65	26668	26867	200			0,37653	0,40895	2,66376
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	66	27047	27467	420			0,36121	0,44982	2,76017
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	67	27647	27767	120			0,31054	0,48	2,76227
Recording095	ProVisioNET_study_217_01	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	68	27867	27987	120			0,35352	0,50949	2,74234
