Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	22	11716	12035	320			0,53957	0,25102	4,05679										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	26	12035	12055	20						281,23	106,25	106,25	3,56			0,53957	0,25102	0,56226	0,36528
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	23	12055	12915	859			0,56226	0,36528	4,09946										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	27	12915	12935	20						107,28	142,1	142,1	2,99			0,56226	0,36528	0,53998	0,29365
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	24	12935	17452	4517			0,53998	0,29365	4,14886										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	28	17452	17472	20						107,25	138,93	138,93	4,29			0,53998	0,29365	0,51474	0,21238
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	25	17472	21050	3578			0,51474	0,21238	4,21722										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	29	21050	21070	20							457,87	457,87				0,51474	0,21238		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	30	21170	21250	80							150,3	248,72							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	31	21270	21290	20							102,95	102,95						0,55211	0,26234
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	26	21290	21390	100			0,55211	0,26234	4,12109										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	27	21410	22680	1270			0,52961	0,20977	4,22187										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	1	0	422	422		0	0,49204	0,15738	4,41172										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	1	422	482	60							178,28	236,83				0,49204	0,15738		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	2	502	562	60							147,19	205,61						0,50251	0,11351
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	2	562	782	220		0	0,50251	0,11351	4,39524										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	3	782	802	20							367,13	367,13				0,50251	0,11351		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	3	862	1002	140		0	0,6934	0,02572	4,36877										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	4	1002	1022	20						228,95	243,75	243,75	6,2			0,6934	0,02572	0,62638	0,10268
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	1022	1282	260		0	0,62638	0,10268	4,35097										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	5	1282	1302	20						45,23	175,26	175,26	3,07			0,62638	0,10268	0,65995	0,06884
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	1302	1522	220		0	0,65995	0,06884	4,27766										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	6	1522	1561	40						62,36	178,24	178,28	1,67			0,65995	0,06884	0,67495	0,04019
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	1561	1981	420		0	0,67495	0,04019	4,20482										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	7	1981	2001	20							225,77	225,77				0,67495	0,04019		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	8	2041	2061	20							176,84	176,84						0,66007	0,04637
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	2061	2201	140		0	0,66007	0,04637	4,3704										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	9	2201	2221	20						233,93	180,63	180,63	3,7			0,66007	0,04637	0,6228	0,09754
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	8	2221	2581	360		0	0,6228	0,09754	4,41438										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	10	2581	2601	20						53,11	183,1	183,1	2,31			0,6228	0,09754	0,64621	0,06635
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	2601	3001	400		0	0,64621	0,06635	4,34359										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	11	3001	3021	20							113,51	113,51				0,64621	0,06635		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	12	3061	3081	20							159,35	159,35							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	10	3221	3340	120		0	0,59664	0,03922	4,34202										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	13	3380	3440	60							164,15	169,71						0,59404	0,2932
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	3440	3820	380		0	0,59404	0,2932	4,29203										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	14	3820	3840	20						106,96	183,89	183,89	6,36			0,59404	0,2932	0,55708	0,17201
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	12	3840	4160	320		0	0,55708	0,17201	4,27429										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	15	4160	4180	20						206,03	169,17	169,17	6,41			0,55708	0,17201	0,48938	0,20507
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	13	4180	4400	220		0	0,48938	0,20507	4,27175										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	16	4400	4420	20						260,69	134,48	134,48	2,34			0,48938	0,20507	0,48249	0,24706
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	4420	6499	2079		0	0,48249	0,24706	4,40369										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	17	6499	6559	60						65,39	138,26	185,69	12,88			0,48249	0,24706	0,57609	0,04269
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	15	6559	6818	260		0	0,57609	0,04269	4,46538										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	16	6898	7078	180		0	0,65345	0,05185	4,38836										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	18	7078	7098	20						290,46	130,62	130,62	5,12			0,65345	0,05185	0,68669	0,14093
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	17	7098	7298	200		0	0,68669	0,14093	4,36804										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	19	7298	7318	20						230,88	196	196	4,87			0,68669	0,14093	0,63715	0,20185
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	18	7318	7458	140		0	0,63715	0,20185	4,47985										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	20	7458	7478	20						58,83	207,46	207,46	6,14			0,63715	0,20185	0,69333	0,10899
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	19	7478	7798	320		0	0,69333	0,10899	4,48411										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	21	7798	7818	20							275,82	275,82				0,69333	0,10899		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	22	7838	7858	20							137,81	137,81						0,60704	0,2241
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	20	7858	9257	1399		0	0,60704	0,2241	4,44566										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	23	9257	9297	40							173,01	234,36				0,60704	0,2241		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	21	9437	11496	2059		0	0,493	0,14924	4,24847										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	24	11496	11536	40							770,05	1363,14				0,493	0,14924		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	25	11636	11716	80							170,72	211,22						0,53957	0,25102
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	22	11716	12035	320		0	0,53957	0,25102	4,05679										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	26	12035	12055	20						281,23	106,25	106,25	3,56			0,53957	0,25102	0,56226	0,36528
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	23	12055	12915	859		0	0,56226	0,36528	4,09946										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	27	12915	12935	20						107,28	142,1	142,1	2,99			0,56226	0,36528	0,53998	0,29365
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	24	12935	17452	4517		0	0,53998	0,29365	4,14886										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	28	17452	17472	20						107,25	138,93	138,93	4,29			0,53998	0,29365	0,51474	0,21238
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	25	17472	21050	3578		0	0,51474	0,21238	4,21722										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	29	21050	21070	20							457,87	457,87				0,51474	0,21238		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	30	21170	21250	80							150,3	248,72							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	31	21270	21290	20							102,95	102,95						0,55211	0,26234
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	26	21290	21390	100		0	0,55211	0,26234	4,12109										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	27	21410	22949	1539		0	0,52961	0,20977	4,26821										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	32	22949	22969	20						86,32	131,03	131,03	6,98			0,52961	0,20977	0,53784	0,08197
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	28	22969	23289	320		0	0,53784	0,08197	4,55111										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	33	23289	23309	20							260,18	260,18				0,53784	0,08197		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	34	23649	23729	80							857,65	1418,19						0,49714	0,0734
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	29	23729	23969	240		0	0,49714	0,0734	4,60934										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	35	23969	23989	20						307,7	185,61	185,61	3,74			0,49714	0,0734	0,54676	0,13759
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	30	23989	24328	340		0	0,54676	0,13759	4,4984										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	36	24328	24348	20							203,35	203,35				0,54676	0,13759		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	37	24728	24768	40							188,86	220,47							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	38	24808	24828	20							105,63	105,63							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	39	24848	24908	60							191,71	298,67							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	40	24988	25028	40							357,6	357,6							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	41	25068	25108	40							101,46	101,46							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	42	25148	25208	60							204,04	301,92						0,73742	0,07958
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	31	25208	25328	120		0	0,73742	0,07958	4,43822										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	43	25548	25628	80							304,63	357,21						0,50266	0,25767
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	32	25628	25867	240		0	0,50266	0,25767	4,62898										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	44	26367	26447	80							418,72	503,04							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	33	26567	26747	180		0	0,47105	0,04579	4,57622										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	45	26747	26767	20							101,6	101,6				0,47105	0,04579		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	34	26787	26927	140		0	0,44451	0,05	4,74219										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	46	26927	26947	20						275,01	122,31	122,31	11,64			0,44451	0,05	0,46699	0,30648
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	35	26947	27147	200		0	0,46699	0,30648	4,89478										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	47	27147	27187	40							287,99	327,6				0,46699	0,30648		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	48	27506	27546	40							435,59	435,59							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	49	27926	27966	40							114,34	114,34						0,49121	0,06651
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	36	27966	28126	160		0	0,49121	0,06651	5,07574										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	50	29026	29066	40							376,18	376,18							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	51	29086	29106	20							212,35	212,35							
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	37	29146	29225	80	Classroom_Others	1	0,57487	0,11741	5,22815										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	52	29225	29245	20							429,71	429,71		Classroom_Others		0,57487	0,11741		
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	500	500			0,50741	0,13931	4,21638										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	1	500	560	60						13,12	237,02	301,14	18,5			0,50741	0,13931	0,72522	0,08853
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	2	560	819	260			0,72522	0,08853	4,16325										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	2	819	879	60						198,69	249,95	342,7	16,79			0,72522	0,08853	0,5277	0,15535
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	3	879	1179	300			0,5277	0,15535	4,16384										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	3	1179	1219	40						28,14	247,34	283,79	11,95			0,5277	0,15535	0,66288	0,08304
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	4	1219	1299	80			0,66288	0,08304	4,2904										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	4	1299	1339	40						216,83	128	144,76	9,69			0,66288	0,08304	0,55621	0,16295
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	5	1339	4057	2718			0,55621	0,16295	4,18224										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	5	4057	4077	20						197,55	125,86	125,86	3,31			0,55621	0,16295	0,51962	0,17452
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	6	4077	4417	340			0,51962	0,17452	4,17641										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	6	4417	4437	20						253,36	110,45	110,45	4,93			0,51962	0,17452	0,47827	0,3129
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	7	4437	4637	200			0,47827	0,3129	4,00345										
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	7	4637	4657	20						239,9	138,47	138,47	3,22			0,47827	0,3129	0,45443	0,35403
Recording120	ProVisioNET_study_140_08	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	8	4657	7016	2359			0,45443	0,35403	4,09895										
