Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	14	21530	29161	7631			0,46997	0,34548	3,6262										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	2281	2281			0,4269	0,24027	3,88125										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	1	2281	2341	60						34,44	201,97	249,1	9,91			0,4269	0,24027	0,53394	0,16686
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	2	2341	2841	500			0,53394	0,16686	3,9951										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	2	2841	2861	20							637	637				0,53394	0,16686		
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	3	2941	2981	40							128,23	152,13						0,49252	0,19223
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	2981	6299	3318			0,49252	0,19223	3,68261										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	4	6299	6319	20						236,99	119,56	119,56	4,19			0,49252	0,19223	0,45763	0,24595
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	6319	6699	380			0,45763	0,24595	3,81183										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	5	6699	6719	20						229,8	182,33	182,33	4,56			0,45763	0,24595	0,41839	0,29238
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	6719	6979	260			0,41839	0,29238	3,81762										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	6	6979	6998	20						252,8	176,04	176,04	5,46			0,41839	0,29238	0,3891	0,38702
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	6	6998	7738	740			0,3891	0,38702	3,83619										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	7	7758	7798	40							408,23	408,23							
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	8	7818	7838	20							104,74	104,74						0,38484	0,39412
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	7838	7978	140			0,38484	0,39412	3,7182										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	9	7978	7998	20							407,77	407,77				0,38484	0,39412		
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	10	8218	8238	20							162,89	162,89							
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	11	8298	8318	20							191,09	191,09						0,39082	0,39474
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	8318	8478	160			0,39082	0,39474	3,86883										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	12	8478	8518	40							176,94	200,78				0,39082	0,39474		
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	13	8558	8578	20							100,06	100,06							
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	14	8618	8638	20							369,23	369,23							
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	15	8757	8777	20							127,09	127,09						0,41418	0,38961
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	8777	9817	1039			0,41418	0,38961	3,8498										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	16	9817	9877	60						17,44	172,82	262,41	10,64			0,41418	0,38961	0,53003	0,35322
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	9877	10516	640			0,53003	0,35322	3,63045										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	17	10516	10536	20							252,26	252,26				0,53003	0,35322		
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	11	10576	11596	1019			0,51759	0,3531	3,55397										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	18	11656	11696	40							140,52	140,52						0,49838	0,34179
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	11696	14014	2319			0,49838	0,34179	3,69129										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	19	14014	14034	20						113,12	150,86	150,86	3,49			0,49838	0,34179	0,47155	0,27894
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	13	14034	21510	7476			0,47155	0,27894	3,6753										
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	20	21510	21530	20						268,64	117,78	117,78	2,47			0,47155	0,27894	0,46997	0,34548
Recording113	ProVisioNET_study_137_05	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	14	21530	30000	8470			0,46997	0,34548	3,61449										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	1174	1174	Bianca	1	0,47036	0,25059	4,2687										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	1	1174	1234	60						256,24	163,59	263,13	11,12	Bianca	Nametag_Bianca	0,47036	0,25059	0,42208	0,44771
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	2	1234	1414	180	Nametag_Bianca	1	0,42208	0,44771	4,14001										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	2	1414	1494	80						15,9	247,57	429,1	19,95	Nametag_Bianca	Material_Students	0,42208	0,44771	0,6389	0,38596
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	1494	1674	180	Material_Students	1	0,6389	0,38596	4,30894										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	3	1674	1694	20						93,1	109,2	109,2	5,2	Material_Students	Carl(a)	0,6389	0,38596	0,63187	0,2561
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	4	1694	1894	200	Carl(a)	1	0,63187	0,2561	4,3715										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	4	1894	1974	80						231,32	251,76	416,83	21,37	Carl(a)	Nametag_Bianca	0,63187	0,2561	0,43731	0,49912
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	1974	2174	200	Nametag_Bianca	1	0,43731	0,49912	4,45751										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	5	2174	2194	20						180,8	101,8	101,8	3,1	Nametag_Bianca	Nametag_Bianca	0,43731	0,49912	0,40365	0,49959
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	6	2194	2354	160	Nametag_Bianca	1	0,40365	0,49959	4,59743										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	6	2354	2413	60						76,98	237,36	290,01	14,67	Nametag_Bianca	Bianca,Disruptive_Person	0,40365	0,49959	0,4664	0,22818
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	7	2413	2713	300	Bianca,Disruptive_Person	1	0,4664	0,22818	4,52552										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	7	2713	2773	60						0,44	249,38	365,26	14,75	Bianca,Disruptive_Person	Carl(a)	0,4664	0,22818	0,63346	0,22689
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	8	2773	3513	740	Carl(a)	1	0,63346	0,22689	4,60623										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	8	3513	3573	60						184,18	233,43	343,49	15,42	Carl(a)	Bianca,Disruptive_Person	0,63346	0,22689	0,45918	0,23961
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	9	3573	3713	140	Bianca,Disruptive_Person	1	0,45918	0,23961	4,43969										
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	9	3713	3773	60							485,4	703,87		Bianca,Disruptive_Person		0,45918	0,23961		
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	10	3793	3813	20							613,07	613,07							
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	11	4093	4152	60							422,94	523,61							
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	12	4172	4212	40							114,53	114,53							
