Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	2	2449	2469	20						179,91	171,68	171,68	3,95			0,65382	0,19105	0,60623	0,19097
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	3	2469	3028	560			0,60623	0,19097	3,94942										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	3	3028	3048	20							130,89	130,89				0,60623	0,19097		
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	4	3168	5047	1879			0,51798	0,21559	3,94751										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	4	5047	5087	40						273,04	157,28	162,85	8,97			0,51798	0,21559	0,52967	0,43562
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	5087	5647	560			0,52967	0,43562	4,03958										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	5	5647	5687	40						90,42	214,02	253,96	9,69			0,52967	0,43562	0,52792	0,20052
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	5687	5907	220			0,52792	0,20052	4,15838										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	6	5907	5967	60						261,16	211,38	296,9	7,36			0,52792	0,20052	0,50595	0,34176
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	5967	10124	4158			0,50595	0,34176	4,10626										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	7	10124	10164	40						43,98	242,26	319,3	3,03			0,50595	0,34176	0,53596	0,3128
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	8	10164	14622	4457			0,53596	0,3128	4,12913										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	8	14622	14662	40						126,1	187,89	239,69	5,17			0,53596	0,3128	0,49323	0,25421
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	14662	18899	4238			0,49323	0,25421	4,004										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	9	18899	18919	20						309,16	139,42	139,42	4,8			0,49323	0,25421	0,53435	0,30471
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	10	18919	23117	4198			0,53435	0,30471	4,00995										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	10	23117	23137	20						237,69	123,19	123,19	2,39			0,53435	0,30471	0,51599	0,33373
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	23137	27294	4158			0,51599	0,33373	4,06081										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	11	27294	27314	20						106,41	130,91	130,91	1,56			0,51599	0,33373	0,51281	0,32292
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	12	27314	30000	2686			0,51281	0,32292	3,86883										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	2062	2062			0,44149	0,26392	3,79421										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	1	2062	2101	40						10,93	261,95	281,85	11,71			0,44149	0,26392	0,57039	0,23903
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	2	2101	4740	2638			0,57039	0,23903	3,71702										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	2	4740	4780	40						270,27	160,39	183,42	9,45			0,57039	0,23903	0,57128	0,4312
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	3	4780	5060	280			0,57128	0,4312	3,90727										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	3	5060	5100	40						199,94	237,93	299,71	10,28			0,57128	0,4312	0,45794	0,4723
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	5100	8138	3038			0,45794	0,4723	3,86645										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	4	8138	8178	40						58,53	246,69	326,3	9,66			0,45794	0,4723	0,54528	0,3296
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	8178	16133	7955			0,54528	0,3296	3,94104										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	5	16133	16153	20						221,26	114,6	114,6	3,74			0,54528	0,3296	0,51042	0,36018
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	16153	18392	2239			0,51042	0,36018	3,86318										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	6	18392	18412	20						101,24	125,13	125,13	2,93			0,51042	0,36018	0,50286	0,32212
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	7	18412	23238	4827			0,50286	0,32212	3,98537										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	2062	2062			0,44149	0,26392	3,79421										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	1	2062	2101	40						10,93	261,95	281,85	11,71			0,44149	0,26392	0,57039	0,23903
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	2	2101	4740	2638			0,57039	0,23903	3,71702										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	2	4740	4780	40						270,27	160,39	183,42	9,45			0,57039	0,23903	0,57128	0,4312
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	4780	5060	280			0,57128	0,4312	3,90727										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	3	5060	5100	40						199,94	237,93	299,71	10,28			0,57128	0,4312	0,45794	0,4723
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	5100	8138	3038			0,45794	0,4723	3,86645										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	4	8138	8178	40						58,53	246,69	326,3	9,66			0,45794	0,4723	0,54528	0,3296
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	8178	16133	7955			0,54528	0,3296	3,94104										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	5	16133	16153	20						221,26	114,6	114,6	3,74			0,54528	0,3296	0,51042	0,36018
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	16153	18392	2239			0,51042	0,36018	3,86318										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	6	18392	18412	20						101,24	125,13	125,13	2,93			0,51042	0,36018	0,50286	0,32212
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	18412	24548	6136			0,50286	0,32212	3,99073										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	7	24548	24588	40						317,29	117,76	124,97	8,58			0,50286	0,32212	0,58382	0,39687
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	24588	24908	320			0,58382	0,39687	3,99308										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	8	24908	24928	20						110,01	157,58	157,58	5,74			0,58382	0,39687	0,54658	0,29459
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	24928	25048	120			0,54658	0,29459	3,98027										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	9	25048	25128	80						174,48	391,37	585,9	32,37			0,54658	0,29459	0,16542	0,25779
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	25128	25368	240			0,16542	0,25779	3,90777										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	10	25368	25428	60						208,42	148,04	166,27	9,7			0,16542	0,25779	0,03549	0,32811
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	11	25428	25528	100			0,03549	0,32811	3,60089										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	11	25528	25547	20							130,86	130,86				0,03549	0,32811		
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	12	25587	25687	100							251,49	360,58						0,31859	0,63807
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	25687	25827	140			0,31859	0,63807	3,56103										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	13	25827	25847	20						35,49	100,19	100,19	3,8			0,31859	0,63807	0,36507	0,60493
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	13	25847	26367	520			0,36507	0,60493	3,56377										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	14	26367	26467	100						20,55	388,51	562,02	38,5			0,36507	0,60493	0,79003	0,44559
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	14	26467	26667	200			0,79003	0,44559	3,61935										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	15	26667	26687	20							141,12	141,12				0,79003	0,44559		
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	16	26727	26747	20							226,74	226,74						0,982	0,49196
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	15	26747	26907	160			0,982	0,49196	3,72824										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	17	26907	26947	40						110,5	211,42	269,55	10,78			0,982	0,49196	0,89437	0,25752
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	16	26947	27186	240			0,89437	0,25752	3,9065										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	18	27186	27206	20						341,8	119,71	119,71	0,76			0,89437	0,25752	0,9115	0,26315
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	17	27206	27366	160			0,9115	0,26315	3,79827										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	19	27366	27386	20						72,76	150,87	150,87	5,28			0,9115	0,26315	0,94603	0,15188
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	18	27386	27486	100			0,94603	0,15188	3,59257										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	20	27486	27586	100							486,73	635,96				0,94603	0,15188		
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	21	27726	27806	80							292,75	436,22						0,10378	0,23998
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	19	27806	27966	160			0,10378	0,23998	3,62915										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	22	27966	27986	20							289,39	289,39				0,10378	0,23998		
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	20	28046	28166	120			0,05363	0,32778	3,70808										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	23	28166	28226	60							146,31	177,5				0,05363	0,32778		
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	24	28266	28286	20							141,5	141,5						0,35621	0,33842
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	21	28286	28766	480			0,35621	0,33842	3,64786										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	25	28766	28806	40						73,12	188,23	191,85	10,57			0,35621	0,33842	0,41272	0,15222
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	22	28806	29825	1019			0,41272	0,15222	3,75084										
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	26	29825	29845	20						299,29	102,45	102,45	8,8			0,41272	0,15222	0,48536	0,28171
Recording127	ProVisioNET_study_232_08	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	23	29845	30000	155			0,48536	0,28171	3,76123										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	85	85			0,26868	0,4586	4,21488										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	1	85	125	40						48,3	247,08	285,54	12,35			0,26868	0,4586	0,38155	0,33193
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	2	125	884	760			0,38155	0,33193	4,11817										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	2	884	984	100							372,25	543,13				0,38155	0,33193		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	3	1164	1184	20							116,82	116,82						0,7066	0,30603
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	1184	2003	820			0,7066	0,30603	4,00735										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	4	2003	2023	20							243,07	243,07				0,7066	0,30603		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	5	2063	2083	20							337,23	337,23							
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	6	2123	2143	20							372,55	372,55						0,68341	0,36603
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	4	2143	2323	180			0,68341	0,36603	4,23223										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	7	2323	2343	20							235,45	235,45				0,68341	0,36603		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	8	2363	2383	20							298,31	298,31						0,68646	0,35925
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	2383	2763	380			0,68646	0,35925	4,08931										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	9	2763	2783	20							457,57	457,57				0,68646	0,35925		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	6	2903	3443	540			0,32544	0,30777	4,20996										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	10	3443	3463	20							834,68	834,68				0,32544	0,30777		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	11	3522	3602	80							402,37	575,5						0,3092	0,29567
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	7	3602	4322	720			0,3092	0,29567	4,09682										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	12	4322	4342	20							1048,2	1048,2				0,3092	0,29567		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	13	4422	4482	60							569,59	793,13							
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	14	4542	4562	20							125,67	125,67						0,30187	0,32689
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	8	4562	7380	2818			0,30187	0,32689	4,14611										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	15	7380	7420	40							328,51	425,43				0,30187	0,32689		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	16	7500	7580	80							287,79	358,03							
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	17	7620	7640	20							107,99	107,99						0,71492	0,37314
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	9	7640	7820	180			0,71492	0,37314	4,03774										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	18	7820	7840	20						69,26	184,72	184,72	5,81			0,71492	0,37314	0,75671	0,26276
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	10	7840	8080	240			0,75671	0,26276	4,15807										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	19	8080	8140	60						184,39	414,2	599,91	25,44			0,75671	0,26276	0,45744	0,28573
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	11	8140	8340	200			0,45744	0,28573	4,01469										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	20	8340	8380	40						195,51	293,78	330,94	14,91			0,45744	0,28573	0,28911	0,33244
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	12	8380	9339	959			0,28911	0,33244	4,17227										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	21	9339	9379	40							405,25	474,83				0,28911	0,33244		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	22	9439	9499	60							120,05	121,61							
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	13	9519	9779	260			0,70132	0,34391	3,94071										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	23	9779	9819	40							184,83	253,99				0,70132	0,34391		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	24	9839	9859	20							361,36	361,36						0,69143	0,34209
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	14	9859	10019	160			0,69143	0,34209	4,05778										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	25	10019	10039	20							362,78	362,78				0,69143	0,34209		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	26	10079	10099	20							327,28	327,28						0,69792	0,32474
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	15	10099	10238	140			0,69792	0,32474	3,9475										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	27	10238	10258	20						62,58	329,3	329,3	5,65			0,69792	0,32474	0,74769	0,22882
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	16	10258	10338	80			0,74769	0,22882	3,97472										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	28	10338	10358	20							257,99	257,99				0,74769	0,22882		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	29	10418	10438	20							266,69	266,69							
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	30	10458	10478	20							271,43	271,43						0,68399	0,30708
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	17	10478	10758	280			0,68399	0,30708	4,02782										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	31	10758	10778	20						54,65	293,53	293,53	7,91			0,68399	0,30708	0,76568	0,19193
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	18	10778	10878	100			0,76568	0,19193	4,11544										
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	32	10878	10898	20							363,06	363,06				0,76568	0,19193		
Recording127	ProVisioNET_study_232_08	Female	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	33	10938	10958	20							357,37	357,37						0,74666	0,2937
