Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	5	8129	8149	20						86,21	154,79	154,79	5,75			0,5184	0,3561	0,52604	0,24083
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	8149	8389	240			0,52604	0,24083	4,42583										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	6	8389	8429	40							115,01	115,07				0,52604	0,24083		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	7	8469	8489	20							133	133						0,49519	0,27642
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	8	8489	9428	940			0,49519	0,27642	4,53658										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	9	9448	10168	720			0,50298	0,23291	4,43706										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	10	10188	12286	2099			0,49654	0,25139	4,13243										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	8	12286	12346	60						12,41	225,36	310,92	12,42			0,49654	0,25139	0,64877	0,2179
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	12346	12886	540			0,64877	0,2179	4,26164										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	9	12886	12906	20							141,39	141,39				0,64877	0,2179		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	10	13006	13046	40							170,97	208,45						0,51459	0,19343
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	12	13046	18183	5137			0,51459	0,19343	4,30474										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	13	18203	19062	859			0,52234	0,18741	4,40551										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	11	19062	19082	20						118,02	128,49	128,49	0,79			0,52234	0,18741	0,51877	0,18071
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	19082	24719	5637			0,51877	0,18071	3,97406										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	12	24719	24739	20						297,3	113,8	113,8	1,9			0,51877	0,18071	0,53955	0,22095
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	15	24739	26558	1819			0,53955	0,22095	4,0354										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	13	26618	26678	60							532,77	568,79						0,5299	0,20116
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	16	26678	29556	2878			0,5299	0,20116	3,94431										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	14	29556	29576	20						217,72	130,61	130,61	3,73			0,5299	0,20116	0,50058	0,22383
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	17	29576	29676	100			0,50058	0,22383	3,97517										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	18	29816	30000	184			0,50945	0,2119	3,99474										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	2550	2550			0,48047	0,13439	4,2419										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	1	2550	2609	60						1,41	206,32	287,11	13,52			0,48047	0,13439	0,63962	0,13046
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	2	2609	2929	320			0,63962	0,13046	4,12849										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	2	3009	3089	80							334,64	452,92						0,5639	0,17448
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	3	3089	3369	280			0,5639	0,17448	4,27398										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	4	3389	7407	4018			0,54531	0,14519	4,11849										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	3	7407	7447	40						219,78	132	161,65	7,48			0,54531	0,14519	0,46869	0,20898
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	5	7447	7686	240			0,46869	0,20898	4,27167										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	4	7686	7706	20						315,15	127,19	127,19	5,36			0,46869	0,20898	0,51754	0,25757
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	6	7706	7926	220			0,51754	0,25757	4,32661										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	5	7926	7966	40						168,44	210,53	278,98	5,01			0,51754	0,25757	0,46873	0,24758
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	7	7966	11444	3478			0,46873	0,24758	4,4049										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	6	11444	11484	40						29,77	258,61	367,66	14,01			0,46873	0,24758	0,62687	0,15714
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	8	11484	11804	320			0,62687	0,15714	4,35951										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	7	11804	11824	20							429,22	429,22				0,62687	0,15714		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	8	11884	11964	80							219,59	263,55						0,53806	0,21362
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	9	11964	15722	3758			0,53806	0,21362	4,27833										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	9	15722	15742	20						116,97	267,09	267,09	8,6			0,53806	0,21362	0,45801	0,05629
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	10	15742	16121	380			0,45801	0,05629	4,398										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	10	16121	16141	20							599,79	599,79				0,45801	0,05629		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	11	16221	16261	40							217,15	217,15						0,51398	0,16323
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	11	16261	19759	3498			0,51398	0,16323	4,12491										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	12	19819	19879	60							216,48	273,4						0,53732	0,1611
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	12	19879	23577	3698			0,53732	0,1611	4,17711										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	13	23577	23597	20							118,48	118,48				0,53732	0,1611		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	14	23677	23757	80							255,96	351,61						0,50767	0,20835
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	13	23757	26355	2598			0,50767	0,20835	4,17426										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	14	26375	27455	1079			0,51247	0,18508	4,24303										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	15	27455	27475	20							108,16	108,16				0,51247	0,18508		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	16	27515	27595	80							885,08	1490,84						0,51408	0,19085
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	15	27595	30000	2406			0,51408	0,19085	4,1948										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	2550	2550			0,48047	0,13439	4,2419										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	1	2550	2609	60						1,41	206,32	287,11	13,52			0,48047	0,13439	0,63962	0,13046
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	2	2609	2929	320			0,63962	0,13046	4,12849										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	2	3009	3089	80							334,64	452,92						0,5639	0,17448
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	3	3089	3369	280			0,5639	0,17448	4,27398										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	4	3389	7407	4018			0,54531	0,14519	4,11849										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	3	7407	7447	40						219,78	132	161,65	7,48			0,54531	0,14519	0,46869	0,20898
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	7447	7686	240			0,46869	0,20898	4,27167										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	4	7686	7706	20						315,15	127,19	127,19	5,36			0,46869	0,20898	0,51754	0,25757
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	7706	7926	220			0,51754	0,25757	4,32661										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	5	7926	7966	40						168,44	210,53	278,98	5,01			0,51754	0,25757	0,46873	0,24758
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	7966	11444	3478			0,46873	0,24758	4,4049										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	6	11444	11484	40						29,77	258,61	367,66	14,01			0,46873	0,24758	0,62687	0,15714
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	11484	11804	320			0,62687	0,15714	4,35951										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	7	11804	11824	20							429,22	429,22				0,62687	0,15714		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	8	11884	11964	80							219,59	263,55						0,53806	0,21362
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	11964	15722	3758			0,53806	0,21362	4,27833										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	9	15722	15742	20						116,97	267,09	267,09	8,6			0,53806	0,21362	0,45801	0,05629
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	15742	16121	380			0,45801	0,05629	4,398										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	10	16121	16141	20							599,79	599,79				0,45801	0,05629		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	11	16221	16261	40							217,15	217,15						0,51398	0,16323
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	11	16261	19759	3498			0,51398	0,16323	4,12491										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	12	19819	19879	60							216,48	273,4						0,53732	0,1611
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	19879	23577	3698			0,53732	0,1611	4,17711										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	13	23577	23597	20							118,48	118,48				0,53732	0,1611		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	14	23677	23757	80							255,96	351,61						0,50767	0,20835
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	13	23757	26355	2598			0,50767	0,20835	4,17426										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	14	26375	27455	1079			0,51247	0,18508	4,24303										
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	15	27455	27475	20							108,16	108,16				0,51247	0,18508		
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	16	27515	27595	80							885,08	1490,84						0,51408	0,19085
Recording122	ProVisioNET_study_141_01	Male	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	15	27595	30000	2406			0,51408	0,19085	4,1948										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	1574	1574	Board_Screen	1	0,56258	0,31815	4,85909										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	1	1574	1634	60							482,98	791,24		Board_Screen		0,56258	0,31815		
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	2	2474	2534	60							236,07	303,98			Bianca,Disruptive_Person			0,60477	0,3598
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	2	2534	2794	260	Bianca,Disruptive_Person	1	0,60477	0,3598	4,85342										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	3	2794	2854	60						75,56	195,17	277,92	10,84	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0,60477	0,3598	0,66323	0,13274
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	2854	4493	1639	Bianca,Disruptive_Person	1	0,66323	0,13274	4,90749										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	4	4493	4553	60							263,05	376,87		Bianca,Disruptive_Person		0,66323	0,13274		
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	5	4593	4633	40							120,79	134,46			Anna			0,57732	0,104
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	4	4633	4972	340	Anna	1	0,57732	0,104	4,72985										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Whole	6	4972	4992	20						228,74	149,09	149,09	3,82	Anna	Nametag_Anna	0,57732	0,104	0,53661	0,15041
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	4992	5132	140	Nametag_Anna	1	0,53661	0,15041	4,70057										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour	1	fullstream	Saccade	Partial	7	5132	5152	20							532,23	532,23		Nametag_Anna		0,53661	0,15041		
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	1	0	1574	1574	Board_Screen	1	0,56258	0,31815	4,85909										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Partial	1	1574	1634	60							482,98	791,24		Board_Screen		0,56258	0,31815		
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Partial	2	2474	2534	60							236,07	303,98			Bianca,Disruptive_Person			0,60477	0,3598
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	2	2534	2794	260	Bianca,Disruptive_Person	1	0,60477	0,3598	4,85342										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Whole	3	2794	2854	60						75,56	195,17	277,92	10,84	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0,60477	0,3598	0,66323	0,13274
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	3	2854	4493	1639	Bianca,Disruptive_Person	1	0,66323	0,13274	4,90749										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Partial	4	4493	4553	60							263,05	376,87		Bianca,Disruptive_Person		0,66323	0,13274		
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Partial	5	4593	4633	40							120,79	134,46			Anna			0,57732	0,104
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	4	4633	4972	340	Anna	1	0,57732	0,104	4,72985										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Whole	6	4972	4992	20						228,74	149,09	149,09	3,82	Anna	Nametag_Anna	0,57732	0,104	0,53661	0,15041
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	5	4992	5132	140	Nametag_Anna	1	0,53661	0,15041	4,70057										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Partial	7	5132	5152	20							532,23	532,23		Nametag_Anna		0,53661	0,15041		
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	6	5452	5752	300	Bianca	1	0,6471	0,00326	4,94568										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	7	5952	6451	500	Bianca	1	0,63624	0,02792	4,78852										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	8	6631	6831	200	Bianca	1	0,6273	0,03158	4,6751										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	9	7151	7331	180	Bianca	1	0,6443	0,02091	4,62884										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	10	7611	7851	240	Bianca	1	0,6709	0,06688	4,75424										
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Partial	8	7851	7871	20							126,82	126,82		Bianca		0,6709	0,06688		
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Saccade	Partial	9	8410	8430	20							291,08	291,08			Bianca			0,59467	0,14634
Recording122	ProVisioNET_study_141_01	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	11	8430	8610	180	Bianca	1	0,59467	0,14634	4,9505										
