Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	30	7911	7931	20						62,57	200,64	200,64	2,48			0,63912	0,25909	0,66028	0,21831
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	15	7931	8291	360			0,66028	0,21831	6,14397										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	31	8291	8311	20						170,99	337,55	337,55	9,07			0,66028	0,21831	0,55149	0,20105
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	16	8311	8391	80			0,55149	0,20105	6,1223										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	32	8391	8411	20						359,04	337,15	337,15	6,24			0,55149	0,20105	0,62568	0,2023
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	17	8411	8511	100			0,62568	0,2023	6,16585										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	33	8511	8531	20							335,36	335,36				0,62568	0,2023		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	34	8551	8571	20							339,73	339,73							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	35	8611	8631	20							328,74	328,74						0,55067	0,20307
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	18	8631	8751	120			0,55067	0,20307	6,16936										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	36	8751	8771	20						347	324,57	324,57	7,04			0,55067	0,20307	0,63332	0,22214
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	19	8771	9230	460			0,63332	0,22214	6,07828										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	37	9230	9250	20							329,87	329,87				0,63332	0,22214		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	38	9290	9310	20							267,96	267,96							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	39	9330	9370	40							262,47	360,97						0,49578	0,1681
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	20	9370	9570	200			0,49578	0,1681	5,94173										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	40	9570	9590	20						12,33	359,58	359,58	6,76			0,49578	0,1681	0,57514	0,15075
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	21	9590	9690	100			0,57514	0,15075	5,781										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	41	9690	9710	20						185,9	376,52	376,52	6,91			0,57514	0,15075	0,4935	0,15919
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	22	9710	10390	680			0,4935	0,15919	5,67383										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	42	10390	10410	20							354,38	354,38				0,4935	0,15919		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	43	10430	10450	20							360,16	360,16						0,50843	0,18001
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	23	10450	10590	140			0,50843	0,18001	5,7391										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	44	10590	10610	20						21,21	364,16	364,16	7,27			0,50843	0,18001	0,5935	0,14699
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	24	10610	10869	260			0,5935	0,14699	6,05252										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	45	10929	10949	20							330,7	330,7						0,5918	0,14098
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	25	10949	11029	80			0,5918	0,14098	6,16333										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	46	11029	11049	20						206,67	353,68	353,68	6,86			0,5918	0,14098	0,51239	0,18087
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	26	11049	11129	80			0,51239	0,18087	5,93552										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	47	11129	11149	20						17,87	355,65	355,65	7,09			0,51239	0,18087	0,59578	0,15398
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	27	11149	11269	120			0,59578	0,15398	6,06125										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	48	11329	11349	20							356,63	356,63							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	49	11409	11429	20							364,72	364,72							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	50	11449	11469	20							374,52	374,52						0,59151	0,15001
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	28	11469	11849	380			0,59151	0,15001	6,23813										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	51	11849	11869	20						205,47	286,59	286,59	7,17			0,59151	0,15001	0,50862	0,18948
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	29	11869	11969	100			0,50862	0,18948	6,29873										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	52	11969	11989	20						319,65	320,01	320,01	4,57			0,50862	0,18948	0,55617	0,22988
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	30	11989	12309	320			0,55617	0,22988	6,17291										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	53	12309	12329	20						246,96	157,05	157,05	5,29			0,55617	0,22988	0,51866	0,3181
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	31	12329	12508	180			0,51866	0,3181	6,00002										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	54	12508	12528	20							361,96	361,96				0,51866	0,3181		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	55	12568	12588	20							331,58	331,58						0,53321	0,26258
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	32	12588	12728	140			0,53321	0,26258	6,1433										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	56	12728	12748	20						16,77	104,21	104,21	3,74			0,53321	0,26258	0,57659	0,2495
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	33	12748	13008	260			0,57659	0,2495	6,23309										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	57	13008	13028	20						28,06	294,24	294,24	6,09			0,57659	0,2495	0,64794	0,21147
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	34	13028	13408	380			0,64794	0,21147	6,1843										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	58	13408	13428	20							360,83	360,83				0,64794	0,21147		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	59	13468	13488	20							328,66	328,66							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	35	13608	13828	220			0,62427	0,14497	6,11544										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	36	13868	14008	140			0,62956	0,15143	6,07271										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	37	14028	14227	200			0,62501	0,13434	6,08807										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	60	14227	14247	20							336,36	336,36				0,62501	0,13434		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	61	14267	14287	20							344,01	344,01						0,61997	0,15149
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	38	14287	14927	640			0,61997	0,15149	6,17444										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	39	14967	15287	320			0,61247	0,14597	6,20967										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	62	15287	15327	40						216,73	221,87	304,49	10,31			0,61247	0,14597	0,49778	0,23155
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	40	15327	15407	80			0,49778	0,23155	5,95712										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	63	15407	15427	20							444,54	444,54				0,49778	0,23155		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	41	15447	15527	80			0,60826	0,17842	5,77975										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	42	15547	15647	100			0,38911	0,21685	5,80755										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	64	15647	15667	20						18,28	895,02	895,02	18,06			0,38911	0,21685	0,5981	0,1478
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	43	15667	15747	80			0,5981	0,1478	5,77854										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	65	15747	15767	20							896,54	896,54				0,5981	0,1478		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	66	15886	15906	20							406,82	406,82						0,50183	0,17985
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	44	15906	16186	280			0,50183	0,17985	5,93437										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	67	16186	16226	40							350,86	531,19				0,50183	0,17985		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	68	16306	16346	40							304,08	323,1						0,51623	0,20109
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	45	16346	16626	280			0,51623	0,20109	6,03752										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Whole	69	16626	16666	40						51,29	339,07	341,12	0,85			0,51623	0,20109	0,5245	0,19076
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	46	16666	17585	919			0,5245	0,19076	6,12997										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	70	17585	17605	20							351,05	351,05				0,5245	0,19076		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	71	17665	17685	20							352,35	352,35						0,48884	0,18438
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	47	17685	18565	879			0,48884	0,18438	5,87672										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	72	18565	18605	40							463,44	754,28				0,48884	0,18438		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	73	18645	18685	40							345,85	345,85							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	48	19684	21685	2001			0,63895	0,1999	6,0655										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	1	0	1175	1175		0	0,47091	0,18176	5,85037										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	1	1175	1195	20							320,74	320,74				0,47091	0,18176		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	2	1215	1235	20							315,79	315,79						0,49442	0,13676
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	2	1235	1555	320		0	0,49442	0,13676	5,68527										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	3	1875	1915	40							215,65	215,65							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	4	1935	1955	20							238,99	238,99						0,61787	0,10951
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	3	1955	2634	680		0	0,61787	0,10951	5,97772										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	5	2634	2654	20							228,03	228,03				0,61787	0,10951		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	6	2674	2694	20							242,26	242,26						0,59175	0,12423
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	2694	2794	100		0	0,59175	0,12423	6,07588										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	7	2794	2814	20							215,49	215,49				0,59175	0,12423		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	8	2834	2854	20							255,76	255,76							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	9	2874	2894	20							455,36	455,36							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	10	2934	3034	100							179,51	232,49							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	11	3094	3114	20							319,42	319,42							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	12	3154	3174	20							362,88	362,88							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	13	3234	3254	20							334,85	334,85						0,47169	0,15495
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	3254	3634	380		0	0,47169	0,15495	6,06704										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	14	3634	3654	20							308,07	308,07				0,47169	0,15495		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	15	3714	3734	20							282,73	282,73							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	16	3794	3853	60							392,02	587,24							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	17	3993	4033	40							644,14	644,14							
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	18	4533	4553	20							138,22	138,22						0,55095	0,37338
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	4553	4813	260		0	0,55095	0,37338	5,80547										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	19	4813	4873	60						188,97	223,04	412,52	13,7			0,55095	0,37338	0,39772	0,39756
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	4873	5093	220		0	0,39772	0,39756	5,90418										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	20	5093	5113	20							523,37	523,37				0,39772	0,39756		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	21	5133	5153	20							389,99	389,99						0,44624	0,38413
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	8	5153	5333	180		0	0,44624	0,38413	5,91079										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	22	5333	5353	20						173,22	380,24	380,24	6,6			0,44624	0,38413	0,37199	0,37531
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	5353	5473	120		0	0,37199	0,37531	5,80642										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	23	5473	5493	20							1004,56	1004,56				0,37199	0,37531		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	10	5572	6352	780		0	0,58437	0,2441	5,78103										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	24	6352	6372	20						189,11	447,71	447,71	9,01			0,58437	0,2441	0,48117	0,26065
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	6372	6772	400		0	0,48117	0,26065	5,89079										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	25	6772	6792	20						11,79	428,14	428,14	8,11			0,48117	0,26065	0,57423	0,24123
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	12	6792	7032	240		0	0,57423	0,24123	5,91472										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	26	7032	7052	20							429,77	429,77				0,57423	0,24123		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	27	7112	7172	60							207,83	276,14						0,64396	0,24745
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	13	7172	7571	400		0	0,64396	0,24745	6,19747										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	28	7571	7591	20							251,88	251,88				0,64396	0,24745		
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	29	7611	7631	20							230,35	230,35						0,63912	0,25909
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	7631	7911	280		0	0,63912	0,25909	6,24011										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	30	7911	7931	20						62,57	200,64	200,64	2,48			0,63912	0,25909	0,66028	0,21831
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	15	7931	8291	360		0	0,66028	0,21831	6,14397										
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	31	8291	8311	20						170,99	337,55	337,55	9,07			0,66028	0,21831	0,55149	0,20105
Recording125	ProVisioNET_study_142_02	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	16	8311	8391	80		0	0,55149	0,20105	6,1223										
