Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	4823	5183	360			0,55648	0,26311	3,95883										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	4	5183	5223	40						198,69	230,67	247,15	12,15			0,55648	0,26311	0,42415	0,30786
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	5223	5402	180			0,42415	0,30786	4,11166										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	5	5402	5422	20						48,76	221,39	221,39	6,51			0,42415	0,30786	0,48628	0,237
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	5422	5542	120			0,48628	0,237	4,0855										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	6	5542	5562	20						237,41	188,09	188,09	3,32			0,48628	0,237	0,45594	0,28445
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	5562	9320	3758			0,45594	0,28445	4,00057										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	7	9320	9360	40						28,23	274,22	287,83	11,41			0,45594	0,28445	0,57973	0,21799
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	8	9360	11899	2539			0,57973	0,21799	3,92624										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	8	11899	11919	20						125,4	151,33	151,33	8,88			0,57973	0,21799	0,50071	0,10678
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	11919	15317	3398			0,50071	0,10678	3,83992										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	9	15317	15337	20						275,08	143,12	143,12	1,88			0,50071	0,10678	0,50407	0,14464
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	10	15337	27869	12533			0,50407	0,14464	3,84034										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	10	27869	27949	80						232,91	241,44	337,06	20,12			0,50407	0,14464	0,31827	0,39043
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	27949	28229	280			0,31827	0,39043	3,88858										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	11	28229	28269	40						242,72	325,78	426,52	14,73			0,31827	0,39043	0,20932	0,60174
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	12	28269	28369	100			0,20932	0,60174	3,97584										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	12	28369	28409	40						6,69	118,3	135,29	5,08			0,20932	0,60174	0,24855	0,59714
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	13	28409	28589	180			0,24855	0,59714	3,81826										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	13	28609	28649	40							156,83	156,83							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	14	28789	28889	100							652,2	1116,39							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	15	28909	28989	80							213,51	239,9							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	16	29009	29089	80							218,03	334,52							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	17	29109	29169	60							226,91	254,28							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	18	29288	29308	20							154,12	154,12							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	19	29528	29588	60							140,2	181,81						0,64388	0,23431
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	29588	29888	300			0,64388	0,23431	4,38127										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	20	29888	29948	60						226,3	311,09	428,27	26,91			0,64388	0,23431	0,38982	0,50021
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	15	29948	30000	52			0,38982	0,50021	4,40895										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	1427	1427			0,49499	0,14149	3,86354										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	1	1427	1467	40						16,79	256,73	313,69	11,35			0,49499	0,14149	0,62457	0,10238
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	2	1467	2847	1379			0,62457	0,10238	3,80657										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	3	2867	3886	1019			0,58813	0,10382	3,88024										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	2	3886	3926	40						268,64	159,24	162,54	8,59			0,58813	0,10382	0,58402	0,27667
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	3926	4246	320			0,58402	0,27667	3,73055										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	3	4246	4286	40						178,22	255,1	261,52	12,8			0,58402	0,27667	0,44514	0,27235
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	4286	4426	140			0,44514	0,27235	3,89494										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	4	4426	4446	20						55,94	182,56	182,56	6,14			0,44514	0,27235	0,49506	0,19851
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	4446	4745	300			0,49506	0,19851	3,90951										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	5	4745	4765	20						251,38	156,57	156,57	4,22			0,49506	0,19851	0,46818	0,27829
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	7	4765	6424	1659			0,46818	0,27829	3,97674										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	6	6424	6464	40						21,74	221,64	319,83	11,03			0,46818	0,27829	0,58929	0,22999
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	8	6464	8423	1959			0,58929	0,22999	3,86832										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	7	8423	8443	20						123,19	114,34	114,34	6,35			0,58929	0,22999	0,5397	0,1542
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	9	8443	8623	180			0,5397	0,1542	3,92014										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	8	8623	8643	20						135,5	102,21	102,21	2,54			0,5397	0,1542	0,51219	0,12716
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	10	8643	10362	1719			0,51219	0,12716	3,77491										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	9	10362	10382	20						316,05	123,43	123,43	2,72			0,51219	0,12716	0,5408	0,15473
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	11	10382	12181	1799			0,5408	0,15473	3,9354										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	10	12181	12201	20						159,56	104,79	104,79	4,2			0,5408	0,15473	0,49335	0,13705
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	12	12201	16498	4297			0,49335	0,13705	3,90877										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	13	16518	17503	984			0,52205	0,1401	3,89509										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	1427	1427			0,49499	0,14149	3,86354										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	1	1427	1467	40						16,79	256,73	313,69	11,35			0,49499	0,14149	0,62457	0,10238
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	2	1467	2847	1379			0,62457	0,10238	3,80657										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	3	2867	3886	1019			0,58813	0,10382	3,88024										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	2	3886	3926	40						268,64	159,24	162,54	8,59			0,58813	0,10382	0,58402	0,27667
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	3926	4246	320			0,58402	0,27667	3,73055										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	3	4246	4286	40						178,22	255,1	261,52	12,8			0,58402	0,27667	0,44514	0,27235
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	4286	4426	140			0,44514	0,27235	3,89494										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	4	4426	4446	20						55,94	182,56	182,56	6,14			0,44514	0,27235	0,49506	0,19851
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	4446	4745	300			0,49506	0,19851	3,90951										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	5	4745	4765	20						251,38	156,57	156,57	4,22			0,49506	0,19851	0,46818	0,27829
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	4765	6424	1659			0,46818	0,27829	3,97674										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	6	6424	6464	40						21,74	221,64	319,83	11,03			0,46818	0,27829	0,58929	0,22999
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	6464	8423	1959			0,58929	0,22999	3,86832										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	7	8423	8443	20						123,19	114,34	114,34	6,35			0,58929	0,22999	0,5397	0,1542
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	8443	8623	180			0,5397	0,1542	3,92014										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	8	8623	8643	20						135,5	102,21	102,21	2,54			0,5397	0,1542	0,51219	0,12716
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	8643	10362	1719			0,51219	0,12716	3,77491										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	9	10362	10382	20						316,05	123,43	123,43	2,72			0,51219	0,12716	0,5408	0,15473
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	11	10382	12181	1799			0,5408	0,15473	3,9354										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	10	12181	12201	20						159,56	104,79	104,79	4,2			0,5408	0,15473	0,49335	0,13705
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	12	12201	16498	4297			0,49335	0,13705	3,90877										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	13	16518	19716	3198			0,52205	0,1401	3,86928										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	11	19716	19796	80						232	270,76	394,76	22,76			0,52205	0,1401	0,30252	0,42107
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	14	19796	20056	260			0,30252	0,42107	4,03324										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	12	20056	20076	20						322,79	183,29	183,29	7,39			0,30252	0,42107	0,38035	0,48016
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	15	20076	20276	200			0,38035	0,48016	4,15088										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	13	20276	20296	20						24,79	128,72	128,72	8,74			0,38035	0,48016	0,47583	0,43606
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	16	20296	22455	2159			0,47583	0,43606	3,49268										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	14	22455	22475	20						104,66	111,51	111,51	3,41			0,47583	0,43606	0,4609	0,37898
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	17	22475	23214	740			0,4609	0,37898	3,52165										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	15	23214	23234	20						179,03	125,85	125,85	9,33			0,4609	0,37898	0,3573	0,37723
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	18	23234	23774	540			0,3573	0,37723	3,3781										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	16	23774	23814	40							181,87	206,12				0,3573	0,37723		
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	17	23974	24014	40							641,76	641,76							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	18	24054	24174	120							205,83	299,97							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	19	24194	24214	20							104,51	104,51							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	20	24254	24274	20							165,67	165,67						0,51127	0,17375
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	19	24274	24654	380			0,51127	0,17375	3,70814										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	21	24654	24773	120							307,34	556,15				0,51127	0,17375		
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	22	24813	24833	20							203,42	203,42							
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	23	24873	24893	20							102,03	102,03						0,74341	0,24183
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	20	24893	25213	320			0,74341	0,24183	4,03453										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	24	25213	25253	40							244,3	297,63				0,74341	0,24183		
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	21	25733	25873	140			0,6724	0,03486	4,18557										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	25	25873	25893	20							142,57	142,57				0,6724	0,03486		
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	26	26512	26572	60							246,44	315,14						0,32651	0,16755
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	22	26572	26792	220			0,32651	0,16755	4,50742										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	27	26792	26832	40						266,74	140,32	158,86	3,81			0,32651	0,16755	0,32195	0,24742
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	23	26832	26972	140			0,32195	0,24742	4,53808										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	28	26972	27032	60						241,17	219,77	303,8	12,84			0,32195	0,24742	0,20855	0,45342
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	24	27032	27172	140			0,20855	0,45342	4,64076										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	29	27252	27332	80							252,72	348,11						0,34016	0,36109
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	25	27332	27832	500			0,34016	0,36109	4,70663										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	30	27832	27852	20						345,7	111,85	111,85	5,94			0,34016	0,36109	0,40674	0,37806
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	26	27852	28231	380			0,40674	0,37806	4,3707										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	31	28231	28251	20						72,51	100,78	100,78	6,43			0,40674	0,37806	0,44073	0,27018
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	27	28251	29051	800			0,44073	0,27018	4,13118										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	32	29051	29071	20						103,78	136,43	136,43	5,46			0,44073	0,27018	0,41572	0,16819
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	28	29071	29591	520			0,41572	0,16819	4,32388										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Whole	33	29591	29611	20						278,18	108,51	108,51	3,69			0,41572	0,16819	0,42538	0,23543
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	29	29611	29910	300			0,42538	0,23543	4,43449										
Recording117	ProVisioNET_study_227_03	Male	Expert	Calibration_phase2_fix	1	fullstream	Saccade	Partial	34	29970	30000	29							220,96	272,31						0,3877	0,25026
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	365	365	Bianca,Disruptive_Person	1	0,61666	0,15803	4,94964										
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	1	424	484	60							197,49	247,8			Bianca,Disruptive_Person			0,51304	0,18847
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	2	484	1424	939	Bianca,Disruptive_Person	1	0,51304	0,18847	5,0242										
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	2	1424	1484	60						255,69	205,15	276,64	14,31	Bianca,Disruptive_Person	Nametag_Bianca	0,51304	0,18847	0,44056	0,47259
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	1484	1884	400	Nametag_Bianca	1	0,44056	0,47259	5,12639										
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	3	1884	1904	20							623,68	623,68		Nametag_Bianca		0,44056	0,47259		
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	4	2343	2383	40							113,01	113,01			Anna			0,34686	0,31526
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	4	2383	2483	100	Anna	1	0,34686	0,31526	5,14016										
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	5	2583	2663	80							293,11	364,4			Bianca,Disruptive_Person			0,57939	0,26107
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	2663	2763	100	Bianca,Disruptive_Person	1	0,57939	0,26107	5,23698										
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Whole	6	2763	2803	40						224,92	162,34	164,15	9,03	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0,57939	0,26107	0,49005	0,35015
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	6	2803	3043	240	Bianca,Disruptive_Person	1	0,49005	0,35015	5,12492										
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	7	3043	3063	20							1504,88	1504,88		Bianca,Disruptive_Person		0,49005	0,35015		
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	8	3563	3623	60							372,99	500,5							
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Saccade	Partial	9	3643	3683	40							129,79	145,28			Nametag_Bianca			0,41547	0,50337
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	7	3683	3762	80	Nametag_Bianca	1	0,41547	0,50337	5,17451										
