Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Whole	6	10570	14607	4038			0,52414	0,46245	4,59302										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	7	14607	14647	40							409,96	610,11				0,52414	0,46245		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1	1	fullstream	Saccade	Partial	8	14667	14727	60							216,77	226,07						0,51126	0,4296
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1	1	fullstream	Fixation	Partial	7	14727	18557	3830			0,51126	0,4296	4,57837										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	1	0	695	695		0	0,47969	0,40686	5,00292										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	1	695	735	40						348,29	262,82	343,83	8,52			0,47969	0,40686	0,57409	0,42643
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	2	735	3214	2479		0	0,57409	0,42643	4,79636										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	2	3214	3274	60						227,78	241,09	334,78	9,08			0,57409	0,42643	0,48953	0,51962
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	3	3274	5713	2439		0	0,48953	0,51962	4,9074										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	3	5713	5752	40						22,55	272,64	283,19	8,74			0,48953	0,51962	0,58392	0,48042
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	5752	8071	2319		0	0,58392	0,48042	4,83031										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	4	8071	8111	40						126,85	205,36	294,37	7,23			0,58392	0,48042	0,51947	0,39442
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	8111	10430	2319		0	0,51947	0,39442	4,58044										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	5	10430	10450	20							366,76	366,76				0,51947	0,39442		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	6	10490	10570	80							174,52	265,58						0,52414	0,46245
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	10570	14607	4038		0	0,52414	0,46245	4,59302										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	7	14607	14647	40							409,96	610,11				0,52414	0,46245		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	8	14667	14727	60							216,77	226,07						0,51126	0,4296
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	14727	19444	4717		0	0,51126	0,4296	4,60937										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	9	19444	19464	20							485,32	485,32				0,51126	0,4296		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	10	19484	19564	80							206,15	252,62						0,55213	0,42422
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	8	19564	19664	100		0	0,55213	0,42422	4,75573										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	11	19664	19724	60						314,83	286,48	410,73	18,27			0,55213	0,42422	0,73476	0,60791
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	19724	19844	120		0	0,73476	0,60791	4,8154										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	12	19844	19904	60							554,05	668,87				0,73476	0,60791		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	13	19964	20084	120							145,38	189,87							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	14	20104	20164	60							321,82	484,5							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	15	20304	20364	60							317,81	387,99							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	16	20384	20464	80							186,19	402,38							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	17	20484	20504	20							122,96	122,96							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	18	20524	20544	20							565,49	565,49							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	19	20564	20604	40							374,84	374,84							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	20	20644	20724	80							150,28	182,76							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	21	20764	20804	40							537,14	537,14						0,38796	0,70753
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	10	20804	20884	80		0	0,38796	0,70753	5,13991										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	22	20884	20944	60						343,94	233,89	348,79	21,31			0,38796	0,70753	0,64459	0,78139
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	20944	21163	220		0	0,64459	0,78139	5,23038										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	23	21163	21203	40							557,96	595,58				0,64459	0,78139		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	24	21243	21303	60							109,2	127,49						0,4267	0,88757
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	12	21303	21583	280		0	0,4267	0,88757	5,25138										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	25	22942	23022	80							175,21	229,38			Classroom_Others			0,56399	0,65411
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	13	23022	23182	160	Classroom_Others	1	0,56399	0,65411	5,42492										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	26	23182	23242	60							314,29	503		Classroom_Others		0,56399	0,65411		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	27	23282	23302	20							104,57	104,57			Classroom_Others			0,57661	0,44009
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	23302	23582	280	Classroom_Others	1	0,57661	0,44009	5,32465										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	28	23582	23622	40						320,76	316,31	465,89	10,43	Classroom_Others	Classroom_Others	0,57661	0,44009	0,68581	0,52927
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	15	23622	23842	220	Classroom_Others	1	0,68581	0,52927	5,09679										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	29	23842	23862	20							120,84	120,84		Classroom_Others		0,68581	0,52927		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	30	23982	24022	40							398,58	398,58							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	31	24042	24082	40							245,22	303,3							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	32	24142	24162	20							113,29	113,29							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	33	24182	24202	20							353	353							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	34	24222	24242	20							104,94	104,94							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	35	24282	24322	40							383,01	431,61						0,79191	0,76336
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	16	24322	24402	80		0	0,79191	0,76336	5,15829										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	36	24402	24422	20							142,44	142,44				0,79191	0,76336		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	37	24481	24521	40							290,71	461,8							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	38	25061	25101	40							885,99	885,99							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	39	25121	25161	40							186,18	186,18			Classroom_Others			0,46327	0,2706
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	17	25161	25261	100	Classroom_Others	1	0,46327	0,2706	5,09208										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	40	25261	25301	40						39,6	271,22	332,14	8,37	Classroom_Others	Board_Screen	0,46327	0,2706	0,54902	0,19965
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	18	25301	25661	360	Board_Screen	1	0,54902	0,19965	4,91431										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	41	25661	25681	20						298,08	138,68	138,68	9,94	Board_Screen	Board_Screen	0,54902	0,19965	0,62651	0,34487
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	19	25681	25981	300	Board_Screen	1	0,62651	0,34487	4,48234										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	42	25981	26001	20							532,68	532,68		Board_Screen		0,62651	0,34487		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	43	26101	26121	20							191,51	191,51			Anna			0,37991	0,76182
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	20	26121	26240	120	Anna	1	0,37991	0,76182	4,343										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	44	26240	26260	20						39,1	341,71	341,71	12,43	Anna	Classroom_Others	0,37991	0,76182	0,50937	0,6566
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	21	26260	27460	1199	Classroom_Others	1	0,50937	0,6566	4,84446										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	45	27480	27540	60							296,08	301,24			Material_Teacher			0,46995	0,3953
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	22	27540	28019	480	Material_Teacher	1	0,46995	0,3953	4,81125										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	46	28019	28079	60						31,29	378,8	506,72	19,92	Material_Teacher	Board_Screen	0,46995	0,3953	0,6842	0,26507
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	23	28079	28259	180	Board_Screen	1	0,6842	0,26507	4,79739										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	47	28259	28299	40							606,13	684,2		Board_Screen		0,6842	0,26507		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	48	28339	28379	40							252,22	252,22			Classroom_Others			0,34076	0,64161
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	24	28379	28459	80	Classroom_Others	1	0,34076	0,64161	4,46866										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	49	28459	28479	20							135,78	135,78		Classroom_Others		0,34076	0,64161		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	50	28499	28519	20							278,93	278,93							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	51	28559	28599	40							659,14	659,14							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	52	28619	28639	20							246,37	246,37			Bianca			0,21068	0,70403
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	25	28639	28739	100	Bianca	1	0,21068	0,70403	4,59478										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	53	28739	28759	20							122,27	122,27		Bianca		0,21068	0,70403		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	54	28779	28799	20							364,32	364,32			Bianca			0,12299	0,73839
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	26	28799	28879	80	Bianca	1	0,12299	0,73839	4,559										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	55	28879	28899	20						4,62	158,16	158,16	4,32	Bianca	Bianca	0,12299	0,73839	0,18515	0,73337
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	27	28899	28979	80	Bianca	1	0,18515	0,73337	4,60053										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	56	28979	28999	20							599,06	599,06		Bianca		0,18515	0,73337		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	57	29019	29059	40							399,25	698,01							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	58	29079	29139	60							490,91	520,77							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Partial	59	29199	29219	20							107,17	107,17			Classroom_Others			0,73281	0,77239
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	28	29219	29319	100	Classroom_Others	1	0,73281	0,77239	4,94911										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	60	29319	29399	80						126,33	258,64	453,06	26,55	Classroom_Others	Material_Teacher	0,73281	0,77239	0,47523	0,42208
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Whole	29	29399	29698	300	Material_Teacher	1	0,47523	0,42208	4,93926										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Saccade	Whole	61	29698	29718	20						263,93	168,58	168,58	12,14	Material_Teacher	Material_Teacher	0,47523	0,42208	0,45018	0,65784
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	30	29718	30000	282	Material_Teacher	1	0,45018	0,65784	5,03492										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	1028	1028			0,48942	0,4499	4,99634										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	1	1028	1068	40						19,14	262,64	314,23	6,18			0,48942	0,4499	0,55716	0,42638
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	2	1068	3307	2239			0,55716	0,42638	4,77202										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	2	3307	3347	40						268,27	150,06	197,92	8,8			0,55716	0,42638	0,55205	0,59592
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	3	3347	3707	360			0,55205	0,59592	4,82837										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	3	3707	3747	40						194,36	269,87	382	10,44			0,55205	0,59592	0,43844	0,625
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	4	3747	4166	420			0,43844	0,625	4,80223										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	4	4286	4326	40							118,52	122,15						0,47438	0,51908
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	5	4326	6205	1879			0,47438	0,51908	4,63752										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	5	6205	6245	40						38,99	228,17	262,44	5,32			0,47438	0,51908	0,5259	0,47737
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	6	6245	8464	2219			0,5259	0,47737	4,65442										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	6	8464	8484	20						114,35	215,98	215,98	4,88			0,5259	0,47737	0,49421	0,40734
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	7	8484	10783	2299			0,49421	0,40734	4,44436										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	7	10783	10803	20						299,65	164,99	164,99	2,89			0,49421	0,40734	0,51664	0,44674
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	8	10803	13081	2279			0,51664	0,44674	4,5585										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Whole	8	13081	13101	20						236,43	119,78	119,78	4,34			0,51664	0,44674	0,48123	0,5001
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	9	13101	13761	660			0,48123	0,5001	4,69626										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	9	13761	13781	20							140,73	140,73				0,48123	0,5001		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Saccade	Partial	10	13821	13901	80							111,84	125,22						0,50708	0,44075
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	10	13901	19758	5857			0,50708	0,44075	4,62629										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	1028	1028			0,48942	0,4499	4,99634										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	1	1028	1068	40						19,14	262,64	314,23	6,18			0,48942	0,4499	0,55716	0,42638
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	2	1068	3307	2239			0,55716	0,42638	4,77202										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	2	3307	3347	40						268,27	150,06	197,92	8,8			0,55716	0,42638	0,55205	0,59592
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	3347	3707	360			0,55205	0,59592	4,82837										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	3	3707	3747	40						194,36	269,87	382	10,44			0,55205	0,59592	0,43844	0,625
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	4	3747	4166	420			0,43844	0,625	4,80223										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	4	4286	4326	40							118,52	122,15						0,47438	0,51908
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	4326	6205	1879			0,47438	0,51908	4,63752										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	5	6205	6245	40						38,99	228,17	262,44	5,32			0,47438	0,51908	0,5259	0,47737
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	6245	8464	2219			0,5259	0,47737	4,65442										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	6	8464	8484	20						114,35	215,98	215,98	4,88			0,5259	0,47737	0,49421	0,40734
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	8484	10783	2299			0,49421	0,40734	4,44436										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	7	10783	10803	20						299,65	164,99	164,99	2,89			0,49421	0,40734	0,51664	0,44674
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	10803	13081	2279			0,51664	0,44674	4,5585										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	8	13081	13101	20						236,43	119,78	119,78	4,34			0,51664	0,44674	0,48123	0,5001
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	13101	13761	660			0,48123	0,5001	4,69626										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	9	13761	13781	20							140,73	140,73				0,48123	0,5001		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	10	13821	13901	80							111,84	125,22						0,50708	0,44075
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	13901	20197	6296			0,50708	0,44075	4,64008										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	11	20197	20217	20							289,07	289,07				0,50708	0,44075		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	12	20277	20357	80							169,33	222,22						0,52677	0,4321
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	11	20357	20497	140			0,52677	0,4321	4,87081										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	13	20497	20557	60						141,23	193,84	267,05	12,74			0,52677	0,4321	0,40245	0,33225
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	20557	20777	220			0,40245	0,33225	4,95663										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	14	20777	20817	40						222,71	282,37	324,62	10,42			0,40245	0,33225	0,29671	0,42985
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	13	20817	21076	260			0,29671	0,42985	4,92118										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Whole	15	21076	21116	40						221,09	319,56	418,41	9,38			0,29671	0,42985	0,17429	0,53663
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	14	21116	21236	120			0,17429	0,53663	4,82143										
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	16	21236	21256	20							159,55	159,55				0,17429	0,53663		
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	17	21316	21336	20							111,63	111,63							
Recording119	ProVisioNET_study_139_07	Female	Novice	Calibration_phase2_fix	1	fullstream	Saccade	Partial	18	21376	21396	20							102,93	102,93						0,39253	0,56653
