Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	3	1205	3144	1939		0	0,5789	0,14934	3,71279
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	3164	3803	640		0	0,4879	0,22154	3,76492
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	3823	5622	1799		0	0,48639	0,27213	3,84696
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	5662	8161	2499		0	0,58086	0,25682	3,76565
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	8181	8420	240		0	0,4785	0,20441	3,79289
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	8	8440	9800	1359		0	0,51787	0,13137	3,75253
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	9820	16036	6216		0	0,52371	0,14469	3,79161
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	10	16056	16676	620		0	0,56139	0,11292	3,66882
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	16736	17095	360		0	0,70564	0,04622	3,77615
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	12	17135	18814	1679		0	0,51537	0,13706	3,69726
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	13	18854	19194	340		0	0,44519	0,23952	3,80992
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	19234	19474	240		0	0,57145	0,24613	3,9073
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	15	19554	19794	240		0	0,35472	0,2428	3,89633
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	16	19814	19954	140		0	0,35265	0,10988	3,78905
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	17	20014	20214	200		0	0,51325	0,09037	3,61436
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	18	20493	20713	220		0	0,65046	0,08542	3,87025
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	19	20773	20953	180		0	0,80599	0,19389	3,89524
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	20	20973	21213	240		0	0,86312	0,36336	4,00528
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	21	21233	21393	160		0	0,91505	0,39028	4,03341
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	22	21453	21653	200		0	0,63792	0,35623	4,06209
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	23	21773	21993	220		0	0,47008	0,21944	4,10515
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	24	22013	22612	600		0	0,6092	0,15382	4,24969
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	25	23372	23851	480		0	0,50992	0,14195	4,45377
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	26	24291	24371	80		0	0,21252	0,39562	4,64322
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	27	24511	24611	100		0	0,45555	0,43954	4,69815
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	28	24671	24851	180		0	0,42873	0,32395	4,71724
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	29	24891	25051	160		0	0,3908	0,29255	4,69963
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	30	25311	25391	80		0	0,09762	0,21154	4,69593
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	31	25431	26130	700		0	0,43736	0,16828	4,43234
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	32	27509	27589	80		0	0,68367	0,69061	4,45523
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	33	28129	28389	260		0	0,89412	0,72434	4,6748
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	34	28429	28689	260		0	0,93069	0,46585	4,6173
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	35	28789	28968	180		0	0,66169	0,27822	4,92719
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	36	29028	29228	200		0	0,51709	0,09573	4,97698
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	37	29528	29948	420	Classroom_Others	1	0,46933	0,07183	5,02596
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	1	20	2339	2319			0,61736	0,1764	3,70104
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	2	2359	2679	320			0,53202	0,20766	3,66303
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	3	2699	5117	2419			0,51236	0,29094	3,52994
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	5157	6916	1759			0,56716	0,23553	3,60322
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	6936	10514	3578			0,51812	0,17133	3,53112
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	10534	13692	3158			0,501	0,22654	3,52319
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	7	13712	14652	939			0,53292	0,21198	3,37481
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	8	14672	15771	1099			0,50383	0,2229	3,46153
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	9	15811	16070	259			0,42989	0,12847	3,57483
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	1	20	2339	2319			0,61736	0,1764	3,70104
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	2	2359	2679	320			0,53202	0,20766	3,66303
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	2699	5117	2419			0,51236	0,29094	3,52994
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	5157	6916	1759			0,56716	0,23553	3,60322
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	6936	10514	3578			0,51812	0,17133	3,53112
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	10534	13692	3158			0,501	0,22654	3,52319
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	7	13712	14652	939			0,53292	0,21198	3,37481
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	8	14672	15771	1099			0,50383	0,2229	3,46153
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	15811	16351	540			0,42989	0,12847	3,57138
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	16390	17150	760			0,53071	0,23461	3,56801
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	11	17170	17730	560			0,45414	0,16328	3,545
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	17770	18809	1039			0,53079	0,21715	3,63577
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	13	18909	19109	200			0,79942	0,25417	3,70774
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	14	19149	19469	320			0,81807	0,43115	3,68897
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	15	19549	19948	400			0,51189	0,25539	3,55566
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	16	20088	20228	140			0,0765	0,27151	3,50074
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	17	20528	20608	80			0,33691	0,44669	3,72756
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	18	20828	21008	180			0,1877	0,4932	3,75418
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	19	21028	21687	660			0,21489	0,60918	3,79978
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	20	21787	21947	160			0,51425	0,58536	3,7807
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	21	21987	22207	220			0,54771	0,52618	3,71818
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	22	22227	22467	240			0,50615	0,39893	3,53855
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	23	22507	22707	200			0,49679	0,28545	3,41405
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	24	22787	22967	180			0,85068	0,36159	3,50415
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	25	23066	23166	100			0,96495	0,3943	3,57122
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	26	23306	23606	300			0,47261	0,27358	3,50787
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	27	23666	23966	300			0,64343	0,21416	3,58359
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	28	24626	24825	200			0,31546	0,26014	3,58481
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	29	24865	25185	320			0,41247	0,21748	3,55191
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	30	25205	25445	240			0,49231	0,30371	3,46975
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	31	25525	26145	620			0,69658	0,48726	3,61683
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	32	26165	26764	600			0,71798	0,36424	3,66162
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	33	26804	26964	160			0,75379	0,50077	3,74451
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	34	27044	27184	140			0,68043	0,72544	3,68321
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	35	27204	27344	140			0,72607	0,70946	3,60912
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	36	27364	27444	80			0,68629	0,77251	3,62225
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	37	27464	27804	340			0,7411	0,60785	3,87559
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	38	27844	28363	520			0,80248	0,48807	3,9325
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	39	28383	28503	120			0,89069	0,51096	3,9793
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	40	28523	28603	80			0,91949	0,46043	4,05878
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	41	28643	29103	460			0,80547	0,31376	3,92084
Recording093	ProVisioNET_study_216_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	42	29143	30000	857			0,72645	0,14809	3,59181
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	794	794	Carl(a),Disruptive_Person	1	0,5099	0,27075	3,68411
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	2	914	1174	260	Classroom_Others	1	0,56271	0,43104	3,91906
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	1194	1574	380	Classroom_Others	1	0,50818	0,58152	3,82868
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	4	1594	1774	180	Classroom_Others	1	0,43131	0,52485	3,73108
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	1814	2154	340	Classroom_Others	1	0,53253	0,42749	3,62309
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	6	2274	2394	120	Classroom_Others	1	0,2993	0,19049	3,76731
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	7	2533	3593	1059	Bianca	1	0,36804	0,22345	3,75997
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	8	3793	5592	1799	Classroom_Others	1	0,28793	0,3364	3,98256
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	9	5991	6071	80	Nametag_Carl(a)	1	0,42045	0,83979	3,76813
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	10	7111	7470	360	Classroom_Others	0,88884	0,45382	0,58898	3,97625
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	11	7490	7990	500	Classroom_Others	1	0,55688	0,58795	4,04503
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	12	8350	8430	80	Material_Teacher	1	0,76013	0,35875	4,10187
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	13	8590	8850	260	Classroom_Others	1	0,5511	0,47627	3,89655
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	14	8890	9070	180	Material_Teacher	1	0,72406	0,51666	4,11593
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	15	9329	9569	240	Material_Teacher	1	0,72488	0,59832	4,02222
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	16	9589	9929	340	Material_Teacher	1	0,64119	0,66956	3,9813
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	17	9949	10329	380	Material_Teacher	1	0,50012	0,89095	3,88582
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	1	0	794	794	Carl(a),Disruptive_Person	1	0,5099	0,27075	3,68411
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	2	914	1174	260	Classroom_Others	1	0,56271	0,43104	3,91906
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	3	1194	1574	380	Classroom_Others	1	0,50818	0,58152	3,82868
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	4	1594	1774	180	Classroom_Others	1	0,43131	0,52485	3,73108
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	5	1814	2154	340	Classroom_Others	1	0,53253	0,42749	3,62309
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	6	2274	2394	120	Classroom_Others	1	0,2993	0,19049	3,76731
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	7	2533	3593	1059	Bianca	1	0,36804	0,22345	3,75997
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	8	3793	5592	1799	Classroom_Others	1	0,28793	0,3364	3,98256
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	9	5991	6071	80	Nametag_Carl(a)	1	0,42045	0,83979	3,76813
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	10	7111	7470	360	Classroom_Others	0,88884	0,45382	0,58898	3,97625
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	11	7490	7990	500	Classroom_Others	1	0,55688	0,58795	4,04503
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	12	8350	8430	80	Material_Teacher	1	0,76013	0,35875	4,10187
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	13	8590	8850	260	Classroom_Others	1	0,5511	0,47627	3,89655
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	14	8890	9070	180	Material_Teacher	1	0,72406	0,51666	4,11593
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	15	9329	9569	240	Material_Teacher	1	0,72488	0,59832	4,02222
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	16	9589	9929	340	Material_Teacher	1	0,64119	0,66956	3,9813
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	17	9949	10329	380	Material_Teacher	1	0,50012	0,89095	3,88582
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	18	13207	13347	140	Anna	1	0,18917	0,0269	4,1685
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	19	13547	13707	160	Anna	0,87503	0,21658	0,06956	3,96281
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	20	13727	14386	660	Classroom_Others	1	0,13943	0,14761	3,9486
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	21	15326	15426	100	Classroom_Others	1	0,11458	0,16604	4,16061
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	22	15666	15845	180	Material_Students	1	0,15287	0,20089	3,80009
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	23	15965	16105	140	Carl(a)	0,71427	0,78448	0,35183	3,71667
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	24	16125	16285	160	Nametag_Carl(a)	1	0,86783	0,4799	3,92297
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	25	16345	17005	660	Carl(a)	1	0,76669	0,1629	3,884
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	26	17884	18064	180	Carl(a)	1	0,63524	0,0533	4,13028
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	27	18304	19943	1639	Carl(a)	1	0,52397	0,07678	3,87349
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	28	23061	23221	160	Carl(a)	1	0,47602	0,39338	3,96337
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	29	23901	24121	220	Material_Teacher	1	0,26119	0,97905	3,54476
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	30	24240	24460	220	Material_Teacher	1	0,26512	0,92821	3,53157
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	31	24800	26139	1339	Carl(a)	1	0,54139	0,12177	3,60864
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	32	26259	28398	2139	Carl(a)	1	0,49897	0,1746	3,5852
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	33	28858	28978	120	Carl(a)	1	0,46778	0,21965	3,88965
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	34	28998	30000	1003	Carl(a)	1	0,50391	0,25149	3,81049
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	1	2549	2809	260	Anna	1	0,35979	0,17729	3,49573
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	2	3009	3168	160	Carl(a),Disruptive_Person	1	0,73115	0,26445	3,62679
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	3	4608	4728	120	Bianca	1	0,39524	0,3714	3,25548
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	4	4748	5667	919	Bianca	1	0,50931	0,32332	3,39584
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	5	5847	7326	1479	Anna	1	0,47367	0,40964	3,67656
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	6	7366	7606	240	Nametag_Anna	1	0,42949	0,54296	3,69379
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	7	7626	7866	240	Material_Students	1	0,42128	0,42743	3,72235
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	8	8505	9864	1359	Anna	1	0,47377	0,42574	3,67743
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	9	9904	10124	220	Nametag_Anna	1	0,38807	0,49242	3,81024
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	10	10224	10384	160	Classroom_Others	1	0,40311	0,5318	3,77653
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	11	10404	10451	47	Material_Students	1	0,45784	0,51525	3,78777
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	1	2549	2809	260	Anna	1	0,35979	0,17729	3,49573
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	2	3009	3168	160	Carl(a),Disruptive_Person	1	0,73115	0,26445	3,62679
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	3	4608	4728	120	Bianca	1	0,39524	0,3714	3,25548
